case_id,bank_rrn_match_true,delivery_otp_verified_true,ip_geo_match_true,sim_swap_flag_48h_true,transaction_record_match_true,post_dispute_activity_true,account_pattern_consistent_true,_hidden_bank_leniency,_hidden_cardholder_counter,base_win_prob,noisy_win_prob,merchant_representment_won
CB_IN_2026_00042,False,True,False,False,True,False,False,0.23590188188461642,0.48809903276120536,0.02,0.03682809002497357,0
CB_IN_2026_02948,True,False,False,False,True,False,False,0.18951048965321787,0.42898045588422373,0.6938432131699638,0.6409989296815995,1
CB_IN_2026_05673,False,True,True,False,False,False,True,0.023393001315681294,0.4425880200370614,0.07254835815417561,0.12645143716366947,0
CB_IN_2026_04160,True,False,False,False,True,False,False,0.27261596654984604,0.1942632679174314,0.045383703122354506,0.038188953895535026,0
CB_IN_2026_08258,True,True,True,False,True,False,True,0.4659382397656076,0.3584324579056595,0.884069342981307,0.8327125642882945,1
CB_IN_2026_00868,True,False,False,False,False,False,True,0.34941438382931467,0.4290861218892288,0.26302111387059485,0.2103432089879707,0
CB_IN_2026_00531,True,True,False,False,True,False,False,0.20498031984990991,0.35808010531291634,0.8527896278506976,0.8724554417324102,1
CB_IN_2026_05420,False,True,True,False,True,False,True,0.3873403100852461,0.3547362043287056,0.825007216777359,0.8652769621900953,1
CB_IN_2026_03371,True,True,False,False,True,False,False,0.4592180320289847,0.1200089010655763,0.0938422712459605,0.1317974055935156,0
CB_IN_2026_09477,True,False,True,False,True,False,True,0.3506802297807311,0.39809388349521296,0.5004219634318643,0.5075260721757741,1
CB_IN_2026_07778,True,True,True,False,True,False,True,0.3725213125342753,0.42396356859245293,0.8163062006448677,0.8762598316561387,1
CB_IN_2026_08420,True,True,True,False,False,True,True,0.1985548596004747,0.3894053231938266,0.8688860508326743,0.8948382093083559,1
CB_IN_2026_04621,True,True,True,False,True,False,True,0.12276375519694747,0.5463343188501196,0.7740982187386217,0.8332570122130492,1
CB_IN_2026_03578,True,False,True,False,True,False,True,0.425276598446053,0.2519680170803212,0.8898363901054943,0.9506109713199962,1
CB_IN_2026_08289,True,True,True,False,True,True,True,0.47359604637311636,0.4859632647341145,0.5118247195645061,0.5378328836640447,0
CB_IN_2026_01065,True,False,False,False,True,False,False,0.522881855831834,0.6412137980719674,0.028394301455571695,0.022850175675587846,0
CB_IN_2026_00021,True,True,True,False,True,True,True,0.3057642510218748,0.7724723235506156,0.43528200167178266,0.4064591301993118,0
CB_IN_2026_07504,True,True,True,False,False,False,True,0.11517319406788468,0.6972653718518185,0.8280942461029643,0.7828105739798183,1
CB_IN_2026_00164,True,True,False,False,True,True,True,0.12376041339755212,0.6504239663226199,0.7938088529754442,0.742942078243387,0
CB_IN_2026_08310,True,False,False,False,True,True,True,0.44750409283108095,0.3823944293464311,0.0794610482050866,0.02,1
CB_IN_2026_00980,True,False,True,False,True,True,True,0.1403520989429842,0.6882276134689378,0.8320194905262643,0.8262075870182786,1
CB_IN_2026_06139,True,True,False,False,False,False,False,0.39504081688528064,0.09272285900950662,0.08509973452563013,0.023465302837363602,0
CB_IN_2026_05000,True,False,True,False,True,False,True,0.608702002096694,0.758093047651467,0.26123493548645654,0.26056566012618393,0
CB_IN_2026_02784,True,True,True,False,False,False,True,0.2447595977848951,0.7385662947329811,0.2195145222608893,0.2358999779645069,0
CB_IN_2026_03372,True,True,True,False,True,True,True,0.1726433467524963,0.5003395503673032,0.4494777367954038,0.5021473486375256,1
CB_IN_2026_01755,True,False,True,False,True,False,True,0.37452157466795244,0.4509811451064533,0.263844474449509,0.25324305272850284,0
CB_IN_2026_03515,False,True,True,False,True,True,True,0.3018495993705021,0.4299178714162538,0.8772301647828349,0.8979528476514116,1
CB_IN_2026_00264,True,False,True,False,False,True,True,0.10142588270002945,0.06075660802552343,0.12009544512145118,0.06837603097776548,0
CB_IN_2026_04579,True,True,True,False,True,False,True,0.09238374773741714,0.7172861573524889,0.40088382594461014,0.3932122440491627,0
CB_IN_2026_07082,True,True,True,False,True,True,False,0.2574339970695224,0.8024779658717603,0.02,0.02,0
CB_IN_2026_00402,True,True,True,False,True,True,True,0.2109395834914522,0.3823094037723976,0.4748415061324308,0.4873741383308134,0
CB_IN_2026_04888,True,True,True,False,True,True,True,0.6023842279131566,0.4270335707678413,0.8735827502727946,0.858726936536487,1
CB_IN_2026_00153,False,False,True,False,True,False,True,0.14394386574361906,0.5275734412094955,0.43965275696729955,0.4301015394136855,0
CB_IN_2026_09645,True,True,True,False,True,False,True,0.2640777879391805,0.4467533636573997,0.1310139981869617,0.0991182524064398,0
CB_IN_2026_04892,True,False,False,False,True,False,False,0.4186315328910728,0.12207407472106692,0.08541519537005453,0.10748702665411124,0
CB_IN_2026_07303,False,True,True,False,True,False,False,0.2623261223153447,0.5895539552102802,0.02,0.07859362598045615,0
CB_IN_2026_07241,True,True,True,False,False,False,True,0.3810838632083842,0.4388275640435568,0.2658473071806504,0.20738234768142913,0
CB_IN_2026_08879,True,True,True,False,True,True,True,0.40750675655187113,0.7695951623919186,0.4560620769515865,0.46031787240758015,1
CB_IN_2026_05369,False,False,True,False,True,False,True,0.19270797868012007,0.4525186273552651,0.3918730947060879,0.3679442330500596,1
CB_IN_2026_07260,True,False,True,True,True,True,True,0.2973129985486349,0.7084647317949551,0.8288310866463406,0.7781534034873617,0
CB_IN_2026_06535,True,False,True,False,True,True,True,0.06718831438237842,0.12147651268218483,0.879914946457667,0.9241744811041116,1
CB_IN_2026_07516,True,False,True,False,True,False,True,0.17545543704221309,0.461840831990273,0.8388705692460383,0.8828315949978831,1
CB_IN_2026_07543,True,True,True,False,True,False,True,0.3238926962042381,0.6382536516489532,0.8390417583796133,0.7714492444723152,1
CB_IN_2026_00093,True,False,True,False,True,False,True,0.4388332680967924,0.6847552287988735,0.8481844692917277,0.827001083779317,1
CB_IN_2026_01948,True,False,True,False,True,False,True,0.11096467156988592,0.5219627409579195,0.22511948649259433,0.23701632050234034,1
CB_IN_2026_07741,True,False,False,False,True,True,False,0.3645054436671861,0.4337778613898518,0.027834409524959462,0.059331358245825624,0
CB_IN_2026_05073,True,True,False,False,True,False,False,0.33972243256699647,0.21978938393559488,0.054976078923060064,0.031976526344043486,0
CB_IN_2026_04310,True,True,True,False,True,False,False,0.3055889281743656,0.4003737068624767,0.021061729605501622,0.06380298550977724,1
CB_IN_2026_06447,True,True,True,False,True,False,True,0.25111505074152185,0.33289281121300796,0.7108445249676818,0.7459964262616133,0
CB_IN_2026_04736,True,True,True,False,True,True,True,0.7218211345550763,0.46164070199756096,0.5651181216113812,0.5406618028077326,1
CB_IN_2026_09080,True,False,True,False,True,True,True,0.4187792485982096,0.5869183341546377,0.8755616764163214,0.8833477494773542,1
CB_IN_2026_06723,True,True,True,False,True,False,True,0.2682130982522494,0.6726190854019651,0.8289236632500734,0.8211178986559278,1
CB_IN_2026_04744,True,False,False,False,True,False,False,0.3595132434853136,0.5283353475183973,0.02,0.031247506076487134,0
CB_IN_2026_06519,True,True,False,True,True,False,False,0.3898722098729377,0.5217503012775986,0.02,0.02,0
CB_IN_2026_05476,True,True,True,False,True,False,True,0.2763194798569232,0.33143785403005716,0.864014552179825,0.8210033785255417,0
CB_IN_2026_01702,True,False,False,False,False,True,False,0.16462383486304658,0.34601256409235837,0.02,0.04741244766695702,0
CB_IN_2026_04284,True,True,True,False,True,False,True,0.3121566081304196,0.09344920321304984,0.8421138726543453,0.8058030964561933,0
CB_IN_2026_07437,True,True,True,False,True,False,True,0.32350592028270264,0.20750157327187796,0.9020705531067366,0.9117822480497274,1
CB_IN_2026_02515,True,True,True,False,False,False,True,0.21566219541366258,0.4274350384778396,0.7971359596018556,0.7446247173132597,1
CB_IN_2026_07746,True,False,True,False,False,True,True,0.37686487203738267,0.6563719318644051,0.0635865914580454,0.04152779657152278,0
CB_IN_2026_00098,True,False,False,True,False,True,False,0.34688044242568244,0.08333929654661153,0.02687519400314476,0.09128347783797308,0
CB_IN_2026_04123,True,True,False,False,False,True,False,0.39330237478111,0.5229495305971082,0.8089013319140224,0.843825087587095,1
CB_IN_2026_04149,True,False,True,False,True,False,True,0.3210793113133252,0.3771027578219667,0.4976504485893701,0.5467990518399779,0
CB_IN_2026_02881,True,False,True,False,True,False,True,0.2773680180952038,0.2329501040222562,0.8739891517691989,0.8122862798329741,1
CB_IN_2026_03039,True,False,True,False,True,True,True,0.3468545033777072,0.4824592213931336,0.8573766182660115,0.8210919524505196,0
CB_IN_2026_05565,True,False,True,False,True,True,True,0.11918548410619627,0.2993481685432787,0.4689348715397475,0.4185836613042161,0
CB_IN_2026_03050,True,True,False,False,False,True,False,0.16993918167078287,0.17872239379655627,0.8465204624208383,0.8276827166269634,1
CB_IN_2026_07702,True,False,True,False,True,False,True,0.049783895059151075,0.67474249019285,0.02,0.02,0
CB_IN_2026_08726,True,True,False,False,True,False,False,0.06749602141074425,0.6818127107536889,0.02,0.11730807803403295,0
CB_IN_2026_01393,True,False,True,False,False,True,True,0.47373207343547336,0.39117966721843395,0.9017298820904135,0.8775996621202189,1
CB_IN_2026_08280,True,True,True,False,True,True,True,0.4652938591717715,0.25315543994988826,0.8745197191056238,0.8826212819332805,0
CB_IN_2026_06818,True,True,True,False,True,False,True,0.410726593507169,0.3095136118243909,0.28233583003842116,0.2617686427783922,1
CB_IN_2026_05644,False,False,False,False,True,True,False,0.05849974429067785,0.6135973040751229,0.02,0.0222761358821701,0
CB_IN_2026_08191,True,True,True,False,True,False,True,0.5210671115083089,0.5044510670340775,0.8960829466775894,0.8737649085739062,1
CB_IN_2026_03094,True,True,True,False,False,False,True,0.13136688801489202,0.20507859240748838,0.7092561673210382,0.7013298075239982,1
CB_IN_2026_01382,True,True,True,False,True,False,True,0.2416341028762639,0.44327492071604413,0.8686686002735473,0.8776159170978401,1
CB_IN_2026_07456,True,True,True,False,True,False,True,0.3168546240433988,0.5486933772387188,0.12715321716133599,0.0959843323251117,0
CB_IN_2026_05787,True,False,False,False,True,False,False,0.24872021396995198,0.4326090120592828,0.40058552447046597,0.42047202119721916,0
CB_IN_2026_04486,True,True,True,False,True,False,True,0.2220072526446075,0.27468123361465974,0.4931992654867226,0.5003986983189874,0
CB_IN_2026_09939,True,False,False,False,True,False,False,0.3510671899364041,0.7803802899372542,0.02,0.02,0
CB_IN_2026_08578,False,False,False,False,True,True,False,0.17456616709897152,0.6360612897309325,0.02,0.07991292120354974,0
CB_IN_2026_05625,True,False,True,False,True,False,True,0.2335765056095944,0.2845361764353309,0.41357556302961823,0.39776141493569445,1
CB_IN_2026_03881,True,True,False,False,True,True,True,0.09540585990182801,0.5471928455965454,0.7707294186285648,0.7523530148758992,1
CB_IN_2026_09966,True,True,True,False,True,True,True,0.21120646421102154,0.6495430856240861,0.824390467142914,0.7947565693746776,1
CB_IN_2026_06438,True,False,True,False,True,True,True,0.1505158732703049,0.6851400991972101,0.8335478948727156,0.8767027290404891,1
CB_IN_2026_00950,True,True,True,False,False,False,True,0.1730929567082056,0.5339334688615158,0.44452857101241383,0.5066775301141163,1
CB_IN_2026_07232,True,True,True,False,True,False,True,0.5416493219872023,0.33972537509084566,0.8950253811293797,0.9241592596474868,1
CB_IN_2026_02012,True,True,True,False,True,False,True,0.657331669574106,0.6953678010819431,0.7233430202406984,0.6457033459571463,1
CB_IN_2026_00718,True,True,False,False,True,False,False,0.23201058227641022,0.28967880671912577,0.02295029544741318,0.03402141422658792,0
CB_IN_2026_01985,True,True,True,False,True,False,True,0.17894826797116847,0.8083270779203967,0.20464108436450054,0.1896894300001072,0
CB_IN_2026_05690,True,False,True,False,False,False,True,0.5112726444537179,0.1685707805713398,0.5669689118050426,0.5372292771261589,1
CB_IN_2026_08884,True,True,True,False,True,True,True,0.0746273945702752,0.40301805515776234,0.8326534818326567,0.8921997570778756,1
CB_IN_2026_04157,True,False,True,False,True,True,True,0.1968028325038854,0.2508238381550223,0.8825339560849641,0.9467240034970776,1
CB_IN_2026_03977,False,True,False,False,False,True,False,0.34784888147079357,0.5067791850811846,0.8050639472683767,0.7513699089985669,1
CB_IN_2026_01790,False,False,True,False,True,True,True,0.05577525870078677,0.34195822246763236,0.8364972087973312,0.8475447635523821,1
CB_IN_2026_01273,True,True,True,False,False,True,True,0.08814631187209584,0.6893105907445807,0.4042326737627321,0.40002283722460985,1
CB_IN_2026_09734,True,False,True,False,False,False,True,0.19942173645203057,0.37940519201092865,0.0499900891731508,0.048486901847507105,0
CB_IN_2026_00247,True,True,False,False,True,True,True,0.2500057717855736,0.42017054733679954,0.851983637880589,0.849748546407431,1
CB_IN_2026_07932,True,False,True,False,True,False,True,0.65318556305442,0.2932863279222907,0.3130536347743013,0.34497932854867247,0
CB_IN_2026_07024,False,True,True,False,True,False,True,0.5825463726369345,0.3896564540869458,0.8949399193077375,0.9050755258141037,1
CB_IN_2026_09809,True,True,True,False,True,False,True,0.27997183450690993,0.47769967474625813,0.24982665266620335,0.20948282265703524,0
CB_IN_2026_05024,True,True,False,False,True,False,False,0.2024952310072058,0.3226239939469325,0.02,0.02,0
CB_IN_2026_04743,True,False,True,False,True,False,True,0.18136948101200118,0.32468339878796365,0.4032959978426438,0.41792348925489586,0
CB_IN_2026_08791,True,True,False,False,True,True,True,0.568312545837976,0.27992407232768113,0.904205098267789,0.8579598878166796,1
CB_IN_2026_08978,True,False,False,False,True,False,False,0.18324323789764055,0.502374271444414,0.02,0.035161353672462446,0
CB_IN_2026_09353,True,True,True,False,True,False,True,0.439389059050544,0.23783725515886672,0.8429429615701786,0.8404535831428768,1
CB_IN_2026_02698,True,False,True,False,True,False,True,0.3036367885615004,0.2459522443604046,0.15584119019133957,0.18883290009075537,0
CB_IN_2026_03730,True,False,True,False,True,False,True,0.18701755383027793,0.3699352533790779,0.39944858112172554,0.41229443272031413,0
CB_IN_2026_02493,True,False,False,False,True,False,False,0.23062089409004297,0.48085670748927695,0.02,0.08931307895851712,0
CB_IN_2026_04981,True,True,True,False,True,False,True,0.5310718695919846,0.6757534019120688,0.8101532841598312,0.8065794396656238,1
CB_IN_2026_00044,True,True,False,False,True,False,False,0.1355551106339636,0.21706744432508093,0.8585598688435676,0.8231750863038623,1
CB_IN_2026_07103,True,True,True,False,False,False,True,0.09074462454422318,0.3807603350208703,0.7868133214432197,0.7546989600989494,1
CB_IN_2026_00206,False,False,True,False,True,False,True,0.21787224617429418,0.41923934619752073,0.8482207349211632,0.8029238300633718,1
CB_IN_2026_05465,True,False,True,False,True,False,True,0.30882989631438057,0.34773049566414693,0.886286537991311,0.870589693111656,1
CB_IN_2026_03918,True,True,True,False,True,False,True,0.35801604987693997,0.5702105955335794,0.12994086643187486,0.061908160011999586,0
CB_IN_2026_06094,True,True,True,False,False,False,True,0.16814886057335066,0.45836437141310976,0.6883414261274912,0.6850723283666272,0
CB_IN_2026_05484,True,True,True,False,True,False,True,0.16356248343245905,0.519252335176087,0.8317022644942864,0.8636769493178459,1
CB_IN_2026_01697,True,False,True,False,True,False,True,0.11612730753961403,0.2388732726228873,0.13404794964246494,0.16538654623465351,0
CB_IN_2026_04958,False,False,False,False,True,False,True,0.012691030283150016,0.38807731618920127,0.02,0.02,0
CB_IN_2026_06727,False,False,False,False,True,False,False,0.29460972057581775,0.23924533562195505,0.043035143771870295,0.05454774053191177,0
CB_IN_2026_02060,True,True,True,False,True,False,True,0.05939174211049363,0.468267090714827,0.10430029998177653,0.10484814072571887,0
CB_IN_2026_08530,False,True,False,False,False,True,False,0.204582887357335,0.45351137190920127,0.02,0.02,0
CB_IN_2026_05984,True,False,False,False,True,False,False,0.41221406390897075,0.5641848255606449,0.257047205113012,0.23130223757388346,0
CB_IN_2026_09043,True,True,True,False,False,False,True,0.34346828508084426,0.2547482947115338,0.27974136473854794,0.26633922149350636,0
CB_IN_2026_05986,True,True,True,False,False,True,True,0.2554102285882048,0.55574215724325,0.05907501170625956,0.09480968841517753,0
CB_IN_2026_03365,False,True,True,False,False,True,True,0.23706534891399708,0.6412250414837836,0.02,0.03290643402757521,0
CB_IN_2026_07650,True,False,True,False,True,False,True,0.11704876930520901,0.7887897935847831,0.34916687295814675,0.4065303659020291,1
CB_IN_2026_03806,True,False,True,False,False,False,True,0.04551115295502302,0.5829213403165204,0.36116920432295074,0.30779142693902384,1
CB_IN_2026_00575,True,False,True,False,True,False,True,0.41867845524151803,0.4124747203002868,0.7229939425989534,0.7146636005424541,1
CB_IN_2026_05008,True,True,True,False,True,True,True,0.12032448383638075,0.18949826040462228,0.8794891120199035,0.9245057340369254,1
CB_IN_2026_06598,True,False,False,False,True,False,True,0.21371108985239026,0.3576061749756693,0.87388471328472,0.8556694842172042,1
CB_IN_2026_02520,True,False,True,False,True,True,False,0.24521447623692072,0.4882274879333173,0.02,0.02,0
CB_IN_2026_08245,True,False,False,False,False,False,True,0.12967041414058972,0.2886123425883758,0.8706992154380332,0.8373121088612977,1
CB_IN_2026_01553,True,False,True,False,True,False,True,0.4288266485376572,0.5058446604612311,0.8848747317783958,0.907770227409471,1
CB_IN_2026_09820,True,True,True,False,True,False,True,0.3129423241867924,0.3790797989964788,0.2636450990027672,0.24338224166730152,0
CB_IN_2026_00772,True,False,False,False,True,True,True,0.4941418171433967,0.7084433479780593,0.4024526832594017,0.36725490297305474,0
CB_IN_2026_05948,False,True,True,False,True,False,True,0.1037064724082612,0.5747811987358205,0.21896665681540928,0.25741073893345157,0
CB_IN_2026_03267,True,True,True,False,True,False,True,0.2633026818421184,0.43155313731778494,0.8524410080892757,0.8136341606821973,1
CB_IN_2026_06333,True,False,True,False,False,False,True,0.08338404421702295,0.39433255749558926,0.11457282955648382,0.1601514561589165,1
CB_IN_2026_09902,True,True,False,False,False,False,False,0.03075809938841706,0.5365064957980001,0.02,0.02,0
CB_IN_2026_06782,True,True,False,False,True,True,False,0.13994559647810437,0.33576517266856376,0.02,0.05851346648584206,0
CB_IN_2026_02564,True,True,True,False,True,True,True,0.5535156976766271,0.2199965102014603,0.8584222327010492,0.837041939321426,0
CB_IN_2026_01956,True,True,False,False,True,False,True,0.13577916489904154,0.5276772712404254,0.8475257726638425,0.8621088406785606,1
CB_IN_2026_03501,False,False,True,False,True,False,True,0.22017264937938585,0.7109099031178625,0.02,0.02,0
CB_IN_2026_03992,True,True,True,False,True,True,True,0.2929145674613588,0.4826892930562429,0.17617951953383532,0.18216021066739288,0
CB_IN_2026_00417,False,True,False,False,True,False,False,0.16447299525350093,0.42924914236607886,0.02,0.03243016231498052,0
CB_IN_2026_05558,True,False,True,False,True,True,True,0.20123037054621973,0.2151161314202707,0.8466360313235193,0.8824189798350489,1
CB_IN_2026_04562,True,True,False,False,True,True,False,0.11324336022689115,0.5690253754601127,0.7706866656812157,0.7133878504739809,1
CB_IN_2026_04053,True,True,True,False,True,False,True,0.2164750715221381,0.22264186248271955,0.2677128223343846,0.28897082447620037,0
CB_IN_2026_01270,True,True,False,False,True,False,False,0.3279048506083792,0.5529422656230638,0.02,0.02,0
CB_IN_2026_09991,True,False,True,False,True,False,True,0.304084533319287,0.5166290753492059,0.8488272364633939,0.8847325494026115,1
CB_IN_2026_03507,True,False,False,False,True,False,True,0.36101846498053136,0.4242373201490076,0.864898483782763,0.9099951121283031,1
CB_IN_2026_04915,True,False,True,False,False,True,True,0.12314738712091954,0.3196102904607132,0.466687933855077,0.4931091836517432,0
CB_IN_2026_03291,True,True,False,False,True,True,False,0.2749260612632671,0.5337183548183433,0.02,0.0894463304669154,0
CB_IN_2026_00875,False,True,True,False,True,False,True,0.16222951799443897,0.4657325762490307,0.7868942845344296,0.7700301203968577,1
CB_IN_2026_08480,True,False,True,False,True,False,True,0.24878690334523718,0.5229241931534933,0.04156200908607914,0.02,0
CB_IN_2026_01569,True,True,False,False,True,True,True,0.35838631472532617,0.2523141420983678,0.8817749435572024,0.896550345627279,1
CB_IN_2026_06266,True,True,False,False,True,False,False,0.15929515911690356,0.40965906539708524,0.1221495125543199,0.1022952869654966,0
CB_IN_2026_03863,True,False,True,False,False,False,True,0.23757365123830468,0.0639074236499579,0.18611809578360078,0.16067468612905064,0
CB_IN_2026_07310,True,False,True,False,True,False,True,0.20488187629911858,0.814974497590091,0.20708837539688513,0.19612905987219903,1
CB_IN_2026_04642,False,False,True,False,True,True,True,0.1931768345318961,0.4116710213188222,0.8460141180119454,0.8237182972165513,1
CB_IN_2026_00389,False,False,True,False,True,False,True,0.09055113063779563,0.28218930024729477,0.696647205651806,0.6787968004657966,0
CB_IN_2026_02844,True,True,True,False,True,False,True,0.03284474276324718,0.2105244379551321,0.7968889253360765,0.8121462071954735,1
CB_IN_2026_05650,True,False,True,False,False,True,True,0.05965449885100285,0.6670319236037229,0.4018761112296422,0.39405724268147446,0
CB_IN_2026_04169,True,True,True,False,True,False,True,0.41169148614669915,0.16765496497791282,0.8466374818398126,0.8211658276549509,1
CB_IN_2026_09484,True,True,False,False,True,False,False,0.20278024666871086,0.4719341672614213,0.02,0.0599269706197748,0
CB_IN_2026_04045,True,True,True,False,False,False,True,0.06343850551554199,0.2697615584717142,0.7946364648146936,0.7673934569107261,0
CB_IN_2026_02256,True,True,False,False,True,False,True,0.2335708989149956,0.49114018718517344,0.7929144891512822,0.7733224793432788,1
CB_IN_2026_03129,True,True,False,False,True,True,False,0.160768628077567,0.47574214741524934,0.02,0.02,0
CB_IN_2026_00187,True,False,True,False,False,False,True,0.21248424222633874,0.5279247571714495,0.1367056333500157,0.12165294718070277,0
CB_IN_2026_06635,True,True,False,False,True,False,True,0.17439517072925767,0.5330370000912346,0.23162372047838745,0.18389833370883105,1
CB_IN_2026_06606,True,False,True,False,True,False,True,0.3615566140778408,0.14115976872959077,0.9132708168163819,0.9652363051803123,1
CB_IN_2026_09286,False,False,False,False,False,True,True,0.38956082626271255,0.28219741738270904,0.0325275574132546,0.02,0
CB_IN_2026_02491,False,True,False,False,True,True,False,0.203205186356398,0.41100626308716776,0.02,0.02,0
CB_IN_2026_07128,True,False,True,False,True,True,True,0.412843302109944,0.49419337604270996,0.06412185864892228,0.09759846740164344,0
CB_IN_2026_05152,True,True,True,False,True,False,True,0.3472960357994837,0.1716174334754478,0.16851378094839325,0.21037345920733774,0
CB_IN_2026_08141,False,False,True,False,True,False,True,0.3650415548883084,0.484438269350313,0.05936115965156572,0.08481686646569454,0
CB_IN_2026_04407,False,False,True,False,True,False,False,0.3769854105232611,0.49285485765503506,0.02,0.06686453276558392,0
CB_IN_2026_03292,False,False,True,False,True,False,True,0.5501640524408749,0.3714080818658459,0.2928788781063204,0.3437962764741335,1
CB_IN_2026_04707,True,False,True,False,True,False,True,0.20932105245505053,0.19971192525654843,0.06914733376895123,0.09354547253737,0
CB_IN_2026_05833,True,True,False,False,False,True,False,0.14281607464367582,0.3598811313581476,0.02,0.02,0
CB_IN_2026_00144,True,True,True,False,False,False,True,0.605105993230429,0.2652691588368038,0.9300858033039712,0.8938560378751584,1
CB_IN_2026_08706,True,True,False,False,True,False,True,0.41314782070923045,0.43282993167894707,0.8202947453172129,0.836650150951611,1
CB_IN_2026_03423,True,True,True,False,True,False,True,0.684787739780381,0.38600345576748246,0.9275741831968976,0.9635428152515927,1
CB_IN_2026_00204,True,True,True,False,False,False,True,0.4562014757999166,0.5261174922737781,0.5023226713189166,0.4003102466207835,0
CB_IN_2026_02501,True,False,True,False,True,False,True,0.23314303669104688,0.6940693073024826,0.43251821124283707,0.40108727637292074,0
CB_IN_2026_02894,False,True,False,False,True,False,True,0.22718011238989697,0.29915133736593513,0.8113464797501941,0.7661202318997126,1
CB_IN_2026_08661,False,False,True,False,True,False,True,0.17432189723790825,0.20623890749972237,0.14429473691857675,0.06164831427849471,0
CB_IN_2026_04067,True,True,True,False,True,False,True,0.17310375531135822,0.23267182507605685,0.8115052681297573,0.8338092052271769,0
CB_IN_2026_03882,True,False,True,False,True,True,True,0.19030478673297044,0.4336726191515814,0.8634693124927983,0.8218871493375561,1
CB_IN_2026_03112,True,True,False,False,True,False,False,0.4040589656890701,0.6081409551321555,0.02,0.02,0
CB_IN_2026_03017,True,False,True,False,True,False,True,0.33610071760086874,0.3194774331951277,0.2723843427925915,0.20100043001728427,0
CB_IN_2026_05345,True,True,False,False,True,False,False,0.30934023959584533,0.40775152749530297,0.8603456760019712,0.7774659987275143,1
CB_IN_2026_02702,False,False,False,False,True,True,True,0.222353893722242,0.8347340441960758,0.8072090628270615,0.8564430323568385,1
CB_IN_2026_01328,False,True,True,False,True,False,True,0.7148233637436573,0.24412028302641617,0.9253667753465973,0.98,1
CB_IN_2026_08682,True,True,True,False,False,False,True,0.33415625134257515,0.4935956339526726,0.8747391867658418,0.9314825984436099,1
CB_IN_2026_07256,True,True,False,False,True,False,False,0.23801316393313518,0.2560132698628574,0.029200642307198432,0.02,0
CB_IN_2026_07067,True,False,False,False,True,True,True,0.12436007542416404,0.2228828224507407,0.8366349268058256,0.8333150703838382,0
CB_IN_2026_06871,True,False,True,False,True,False,True,0.12722154391826898,0.4112058363313197,0.1381460016370603,0.09580557689158263,1
CB_IN_2026_06095,True,True,True,False,True,False,True,0.7397938856189176,0.46691140336619735,0.9060841259376504,0.8743938384002613,1
CB_IN_2026_04941,False,False,True,False,True,False,True,0.24985655138182855,0.24039783926006023,0.5039116343873568,0.49639101259509644,0
CB_IN_2026_01551,True,True,True,False,False,False,True,0.36402419141231485,0.640712578499052,0.04361164511957258,0.02,0
CB_IN_2026_06157,True,True,True,False,False,False,True,0.6185644636927526,0.34773695025268697,0.5615523502006475,0.657419897356036,1
CB_IN_2026_01384,True,False,False,False,True,False,False,0.2123053096653106,0.605068863303506,0.3789697508294867,0.3759517479102264,0
CB_IN_2026_05965,True,True,True,False,True,False,True,0.4161383445323536,0.4176516166471737,0.8221714396791651,0.8410727472750009,1
CB_IN_2026_05731,True,True,True,False,False,False,True,0.5025590829010529,0.4149470110890508,0.13281238883922125,0.12567444482690296,0
CB_IN_2026_01500,True,True,True,False,True,True,True,0.09323601830408162,0.38243748322707277,0.7869445738737825,0.7522346533935529,1
CB_IN_2026_02460,True,True,False,False,True,False,False,0.3821726939389979,0.5755252739089957,0.02,0.11995515992487027,0
CB_IN_2026_09283,True,True,True,False,True,False,True,0.2954874429708828,0.37259104075902755,0.8821993890806032,0.8942899096532142,1
CB_IN_2026_06942,False,True,False,False,False,True,True,0.5708994126781193,0.32499805695350176,0.8500081238260241,0.8708347775527758,0
CB_IN_2026_03166,True,True,True,False,True,False,True,0.22403790177907598,0.4020273968975443,0.8006818085237346,0.827994130812768,1
CB_IN_2026_08665,True,True,True,False,True,True,True,0.3460636114461353,0.4190535941021394,0.8836222739633224,0.905145296694712,1
CB_IN_2026_09212,True,False,False,False,True,True,True,0.369667109748254,0.5602284938913615,0.8723372037806544,0.897672941511247,1
CB_IN_2026_01137,True,True,True,False,True,True,True,0.2788254529141474,0.5481350812993355,0.6926455462197642,0.7026139552626777,0
CB_IN_2026_09093,True,False,True,False,True,False,True,0.44625191128207087,0.35382765332958593,0.5261762342569763,0.5829002704480026,1
CB_IN_2026_08481,True,True,True,False,True,False,True,0.16880486266107103,0.36386496469280355,0.8478700870500482,0.7346862160104893,1
CB_IN_2026_06334,True,False,True,False,True,False,True,0.13387994480522086,0.30014724992294445,0.8700508683843321,0.9238103956554717,1
CB_IN_2026_06254,True,True,False,False,True,False,False,0.1630321475795629,0.30116397262756106,0.02,0.02,0
CB_IN_2026_00141,True,True,True,False,True,False,True,0.3393836269242167,0.8337529445460748,0.7713507407762985,0.8395111019976064,1
CB_IN_2026_04957,True,True,True,False,True,True,True,0.44576813377652397,0.5900193045913895,0.858490245594044,0.8884007264036395,1
CB_IN_2026_04549,False,True,False,False,True,True,False,0.3673414775627062,0.34601907800324344,0.023479069507200405,0.02,0
CB_IN_2026_03013,True,False,False,False,True,True,False,0.09361941116701646,0.21208031288366555,0.02,0.02,0
